bill_id,state,bill_number,title,date of introduction,chamber of origin,final status,date of final,text
1290230,HI,SB1441,Relating To The Division Of Consumer Advocacy.,2019-01-24,S,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/SB1441/id/2077200
1540996,HI,SB486,Relating To Composting.,2021-01-22,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB486/id/2459441
377931,HI,SB2782,Watershed Protection; Emergency Environmental Workforce; Appropriation,2012-01-25,,(S) Conference committee meeting to reconvene on 04-27-12 1:15PM in conference room 224.,2012-04-26,https://legiscan.com/HI/text/SB2782/id/624016
1569134,HI,SB2613,Relating To Sustainable Development Goals.,2022-01-21,S,The committee on GVO deferred the measure.,2022-02-17,https://legiscan.com/HI/text/SB2613/id/2497730
1317752,HI,HB2384,Relating To Real Property Transactions.,2020-01-23,H,"Referred to WLH/EEP, CPC, FIN, referral sheet 5",2020-01-27,https://legiscan.com/HI/text/HB2384/id/2107686
597129,HI,SB2392,Conservation Easements; Climate Change; Sea Level Rise,2014-01-17,S,The committee on ENE deferred the measure.,2014-02-12,https://legiscan.com/HI/text/SB2392/id/927611
928419,HI,SB1088,Relating To Carbon Forestry Certification.,2017-01-25,S,Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and Representative(s) Ichiyama excused (1).,2017-03-21,https://legiscan.com/HI/text/SB1088/id/1567427
1044238,HI,SB1088,Relating To Carbon Forestry Certification.,2017-01-25,S,Carried over to 2018 Regular Session.,2017-11-30,https://legiscan.com/HI/text/SB1088/id/1704700
689280,HI,SB97,Department of Land and Natural Resources; Appropriation; Conservation; Invasive Species; Natural Disasters; Aloha+ Challenge; Fresh Water; Emergency Responders ($),2015-01-22,S,"Referred to ENE/WTL, WAM.",2015-01-22,https://legiscan.com/HI/text/SB97/id/1082221
803176,HI,SB97,Department of Land and Natural Resources; Appropriation; Conservation; Invasive Species; Natural Disasters; Aloha+ Challenge; Fresh Water; Emergency Responders ($),2015-01-22,S,"Re-Referred to EET/WLA, WAM.",2016-01-21,https://legiscan.com/HI/text/SB97/id/1281174
1317602,HI,HB2396,Relating To Climate Control.,2020-01-23,H,"Referred to EEP/TRN, CPC, FIN, referral sheet 5",2020-01-27,https://legiscan.com/HI/text/HB2396/id/2107551
1314756,HI,SB2580,Relating To Climate Control.,2020-01-17,S,"Referred to TRS/EET, JDC/WAM.",2020-01-23,https://legiscan.com/HI/text/SB2580/id/2104074
1319194,HI,HB2635,Relating To The State Plan.,2020-01-23,H,The hearing on this measure has been cancelled until further notice.,2020-03-16,https://legiscan.com/HI/text/HB2635/id/2133483
1424493,HI,HB1142,Relating To Energy.,2021-01-27,H,"Act 075, on 06/24/2021 (Gov. Msg. No. 1177).",2021-06-25,https://legiscan.com/HI/text/HB1142/id/2381516
1569676,HI,SB2971,Relating To Renewable Energy.,2022-01-21,S,"Referred to AEN/EET, CPN.",2022-01-24,https://legiscan.com/HI/text/SB2971/id/2496485
597911,HI,SB2742,Pacific-Asia Institute for Resilience and Sustainability,2014-01-17,S,"Act 229, 7/7/2014 (Gov. Msg. No. 1339).",2014-07-08,https://legiscan.com/HI/text/SB2742/id/1014774
1419616,HI,SB492,Relating To Energy.,2021-01-22,S,"Referred to EET/CPN, WAM/JDC.",2021-01-27,https://legiscan.com/HI/text/SB492/id/2256127
1539979,HI,SB492,Relating To Energy.,2021-01-22,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB492/id/2457913
697140,HI,SB545,Forest Conservation; Access; Emergency Response; Outdoor Recreation; Department of Land and Natural Resources; Climate Change; Appropriation ($),2015-01-23,S,Report adopted; Passed Second Reading and referred to WAM.,2015-02-12,https://legiscan.com/HI/text/SB545/id/1090732
804371,HI,SB545,Forest Conservation; Access; Emergency Response; Outdoor Recreation; Department of Land and Natural Resources; Climate Change; Appropriation ($),2015-01-23,S,"Re-Referred to WLA, WAM.",2016-01-21,https://legiscan.com/HI/text/SB545/id/1282168
1419791,HI,HB329,Relating To Energy.,2021-01-25,H,"Referred to EEP, CPC, FIN, referral sheet 1",2021-01-27,https://legiscan.com/HI/text/HB329/id/2255358
1538654,HI,HB329,Relating To Energy.,2021-01-25,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB329/id/2455837
920992,HI,SB154,Relating To Greenhouse Gas Emissions.,2017-01-20,S,"Re-Referred to AEN/GVO/TRE, WAM.",2017-01-25,https://legiscan.com/HI/text/SB154/id/1468185
1041874,HI,SB154,Relating To Greenhouse Gas Emissions.,2017-01-20,S,Carried over to 2018 Regular Session.,2017-11-30,https://legiscan.com/HI/text/SB154/id/1705965
462343,HI,HB397,Cyberbullying; Bullying; Harassment; Safe Schools Act,2013-01-22,H,"Referred to EDN/PBS, JUD, referral sheet 3",2013-01-22,https://legiscan.com/HI/text/HB397/id/695559
586507,HI,HB397,Cyberbullying; Bullying; Harassment; Safe Schools Act,2013-01-22,H,Carried over to 2014 Regular Session.,2013-12-18,https://legiscan.com/HI/text/HB397/id/920933
1316769,HI,SB2934,Relating To Agriculture.,2020-01-23,S,"Referred to HRE/AEN, WAM.",2020-01-27,https://legiscan.com/HI/text/SB2934/id/2106532
1317669,HI,HB2395,Relating To Agriculture.,2020-01-23,H,"Referred to LHE/AGR, FIN, referral sheet 5",2020-01-27,https://legiscan.com/HI/text/HB2395/id/2107615
828457,HI,HB2595,General Obligation Bonds; Irrigation Systems Improvements ($),2016-01-27,H,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and Representative(s) Nakashima, Thielen, Tokioka excused (3).",2016-02-19,https://legiscan.com/HI/text/HB2595/id/1343603
1316183,HI,HB2160,Relating To Forestry.,2020-01-23,H,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and Representative(s) Eli, Har excused (2).",2020-02-13,https://legiscan.com/HI/text/HB2160/id/2133578
239302,HI,SB722,"Environmental Response, Energy, and Food Security Tax; Energy Security Special Fund; Agricultural Development and Food Security Special Fund",2011-01-21,,"(H) Referred to EEP/AGR, FIN, referral sheet 33",2011-03-10,https://legiscan.com/HI/text/SB722/id/208044
1066524,HI,SB2669,Relating To Sustainable Development Goals.,2018-01-19,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2018-02-16,https://legiscan.com/HI/text/SB2669/id/1734821
926031,HI,HB795,Relating To Carbon Forestry Certification.,2017-01-23,H,"Referred to WTL, WAM.",2017-03-09,https://legiscan.com/HI/text/HB795/id/1518786
1042377,HI,HB795,Relating To Carbon Forestry Certification.,2017-01-23,H,Carried over to 2018 Regular Session.,2017-11-30,https://legiscan.com/HI/text/HB795/id/1702951
1319291,HI,HB2702,Relating To The Department Of Hawaiian Home Lands.,2020-01-23,H,Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and Representative(s) McDermott excused (1).,2020-02-12,https://legiscan.com/HI/text/HB2702/id/2131734
1421909,HI,HB765,Relating To Mobile Emergency Management Services.,2021-01-27,H,Conference Committee Meeting will reconvene on Friday 04-23-21 9:15AM in conference room CR 229.,2021-04-21,https://legiscan.com/HI/text/HB765/id/2358223
1539058,HI,HB765,Relating To Mobile Emergency Management Services.,2021-01-27,H,Received notice of discharge of all conferees (Hse. Com. No. 797).,2022-04-26,https://legiscan.com/HI/text/HB765/id/2456462
933421,HI,HB1570,Relating To The Environment.,2017-01-25,H,"Referred to TRE/CPH/AEN, WAM.",2017-03-09,https://legiscan.com/HI/text/HB1570/id/1496746
1420540,HI,SB889,Relating To Environmental Impact Statements.,2021-01-22,S,"Re-Referred to AEN/EET, JDC/WAM.",2021-02-08,https://legiscan.com/HI/text/SB889/id/2256040
1540572,HI,SB889,Relating To Environmental Impact Statements.,2021-01-22,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB889/id/2458806
376626,HI,HB2520,Watershed Protection; Appropriation,2012-01-25,,"(H) Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and M. Lee, Souki excused (2).",2012-02-16,https://legiscan.com/HI/text/HB2520/id/577930
1071063,HI,SB3034,Relating To Housing.,2018-01-24,S,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and Representative(s) Fukumoto, Johanson, C. Lee, Souki, Todd excused (5).",2018-03-22,https://legiscan.com/HI/text/SB3034/id/1766684
1570378,HI,HB1938,Relating To Climate Change.,2022-01-26,H,"Referred to EEP/TRN, FIN, referral sheet 3",2022-01-28,https://legiscan.com/HI/text/HB1938/id/2496036
1319142,HI,HB2644,Relating To Energy.,2020-01-23,H,"Referred to EEP, CPC, FIN, referral sheet 5",2020-01-27,https://legiscan.com/HI/text/HB2644/id/2109423
1569581,HI,SB3012,Relating To The Environment.,2022-01-21,S,"Referred to EET/WTL, WAM.",2022-01-24,https://legiscan.com/HI/text/SB3012/id/2496516
1314730,HI,SB2746,Relating To Energy.,2020-01-17,S,"Referred to EET/CPH, WAM/JDC.",2020-01-27,https://legiscan.com/HI/text/SB2746/id/2104049
1569038,HI,HB1802,Relating To The Environment.,2022-01-24,H,"Referred to EEP/LAT, CPC, FIN, referral sheet 2",2022-01-26,https://legiscan.com/HI/text/HB1802/id/2496105
1317819,HI,HB2492,Relating To Hydrofluorocarbons.,2020-01-23,H,The hearing on this measure has been cancelled until further notice.,2020-03-16,https://legiscan.com/HI/text/HB2492/id/2137735
187990,HI,SB1671,Fossil Fuel-Powered Electrical Generation Facilities; Prohibition,2009-01-28,,Carried over to 2010 Regular Session.,2009-05-11,https://legiscan.com/HI/text/SB1671/id/439548
1420553,HI,SB888,Relating To Reforestation.,2021-01-22,S,"Re-Referred to AEN/EET, JDC/WAM.",2021-02-08,https://legiscan.com/HI/text/SB888/id/2256051
1540824,HI,SB888,Relating To Reforestation.,2021-01-22,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB888/id/2459193
375425,HI,HB2330,Climate Change; Sea Level Rise; Planning,2012-01-25,,(H) The committee(s) on EEP/WLO recommend(s) that the measure be deferred.,2012-02-07,https://legiscan.com/HI/text/HB2330/id/545911
700043,HI,SB1042,Special Purpose Revenue Bonds; SunStrong LLC; Renewable Energy Developer ($),2015-01-28,S,Conference committee meeting to reconvene on 05-01-15 4:30PM in conference room 225.,2015-05-01,https://legiscan.com/HI/text/SB1042/id/1184592
1162789,HI,SB498,Relating To Housing.,2019-01-18,S,"Referred to TRN/HSG, WLH, FIN, referral sheet 27",2019-03-07,https://legiscan.com/HI/text/SB498/id/1911733
1289711,HI,SB498,Relating To Housing.,2019-01-18,S,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/SB498/id/2076318
802978,HI,SB1042,Special Purpose Revenue Bonds; SunStrong LLC; Renewable Energy Developer ($),2015-01-28,S,Received notice of discharge of conferees (Hse. Com. No. 610).,2016-04-15,https://legiscan.com/HI/text/SB1042/id/1281032
1574043,HI,HB2493,Relating To Carbon Sequestration Incentives.,2022-01-26,H,"Referred to AEN/EET, WAM.",2022-03-11,https://legiscan.com/HI/text/HB2493/id/2522519
1568536,HI,HB1672,Relating To Special Improvement Districts.,2022-01-24,H,Transmitted to Governor.,2022-04-21,https://legiscan.com/HI/text/HB1672/id/2567623
826264,HI,HB2038,Aloha+ Challenge; Natural Resource Management Goals; Clean Energy Goals; Green Workforce Goals; Appropriation ($),2016-01-25,H,"Report adopted. referred to the committee(s) on FIN as amended in HD 2 with none voting aye with reservations; none voting no (0) and Representative(s) Nakashima, Thielen, Tokioka excused (3).",2016-02-19,https://legiscan.com/HI/text/HB2038/id/1343651
1069743,HI,HB2545,Relating To Green Infrastructure.,2018-01-24,H,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2018-03-22,https://legiscan.com/HI/text/HB2545/id/1766616
1562334,HI,SB2098,Relating To Environmental Protection.,2022-01-19,S,"Referred to AEN/EET, WAM.",2022-01-21,https://legiscan.com/HI/text/SB2098/id/2498119
1562495,HI,HB1439,Relating To Environmental Protection.,2022-01-19,H,"Referred to EEP/LAT, CPC, FIN, referral sheet 1",2022-01-26,https://legiscan.com/HI/text/HB1439/id/2498251
1313945,HI,SB2396,Relating To Housing.,2020-01-17,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2020-02-14,https://legiscan.com/HI/text/SB2396/id/2135545
1539084,HI,SB315,Relating To The State Of Hawaii Museum Of Natural And Cultural History.,2021-01-22,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB315/id/2456500
1418062,HI,SB315,Relating To The State Of Hawaii Museum Of Natural And Cultural History.,2021-01-22,S,Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and none excused (0).,2021-03-25,https://legiscan.com/HI/text/SB315/id/2347266
827193,HI,SB2773,Aloha+ Challenge; Natural Resource Management Goals; Clean Energy Goals; Green Workforce Development Goals; Appropriation ($),2016-01-27,S,"Passed Second Reading and referred to the committee(s) on WAL/AGR with none voting aye with reservations; none voting no (0) and Representative(s) Cachola, Kawakami, Kong, Tokioka excused (4).",2016-03-18,https://legiscan.com/HI/text/SB2773/id/1360409
1066101,HI,SB2442,Relating To Real Property Transactions.,2018-01-19,S,Referred to CPH.,2018-01-22,https://legiscan.com/HI/text/SB2442/id/1699990
1426457,HI,HB1319,Relating To Carbon Pricing.,2021-01-27,H,The committee(s) on CPC recommend(s) that the measure be deferred.,2021-02-16,https://legiscan.com/HI/text/HB1319/id/2287258
1540598,HI,HB1319,Relating To Carbon Pricing.,2021-01-27,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB1319/id/2458837
1419699,HI,SB493,Relating To Agriculture.,2021-01-22,S,Report adopted; referred to the committee(s) on FIN with none voting aye with reservations; Representative(s) Okimoto voting no (1) and none excused (0).,2021-03-25,https://legiscan.com/HI/text/SB493/id/2339950
1541010,HI,SB493,Relating To Agriculture.,2021-01-22,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB493/id/2459468
1419790,HI,HB460,Relating To A Carbon Tax.,2021-01-25,H,"Referred to EEP, CPC, FIN, referral sheet 1",2021-01-27,https://legiscan.com/HI/text/HB460/id/2256181
1539228,HI,HB460,Relating To A Carbon Tax.,2021-01-25,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB460/id/2456734
380081,HI,SB3013,Forest Carbon Offsets Program; Carbon Emissions; DLNR,2012-01-25,,"(H) Referred to EEP/WLO, FIN, referral sheet 41",2012-03-08,https://legiscan.com/HI/text/SB3013/id/597779
1314586,HI,SB2577,Relating To Environmental Impact Statements.,2020-01-17,S,"Referred to AEN/EET, WAM.",2020-01-23,https://legiscan.com/HI/text/SB2577/id/2103912
1317584,HI,HB2392,Relating To Environmental Impact Statements.,2020-01-23,H,"Referred to EEP/EDB, CPC, FIN, referral sheet 5",2020-01-27,https://legiscan.com/HI/text/HB2392/id/2107535
1421795,HI,HB696,Relating To Environmental Impact Statements.,2021-01-27,H,"Referred to EEP, JHA, FIN, referral sheet 1",2021-01-27,https://legiscan.com/HI/text/HB696/id/2257502
1540316,HI,HB696,Relating To Environmental Impact Statements.,2021-01-27,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB696/id/2458432
1420091,HI,SB666,Relating To Environmental Protection.,2021-01-22,S,"Referred to EEP/LAT, CPC, FIN, referral sheet 22",2021-03-11,https://legiscan.com/HI/text/SB666/id/2325373
1540566,HI,SB666,Relating To Environmental Protection.,2021-01-22,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB666/id/2458800
1071165,HI,HB2728,Relating To Clean Energy Transportation.,2018-01-24,H,"Referred to TRE/WTL, WAM.",2018-03-08,https://legiscan.com/HI/text/HB2728/id/1733197
1288954,HI,HB588,Relating To Green Infrastructure.,2019-01-22,H,Received notice of discharge of all House conferees (Hse. Com. No. 363).,2020-06-22,https://legiscan.com/HI/text/HB588/id/2075044
1070890,HI,SB3096,Relating To Greenhouse Gases.,2018-01-24,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to JDC.",2018-02-05,https://legiscan.com/HI/text/SB3096/id/1717006
585789,HI,SB168,Hawaiian Affairs; Public-Private Partnership; Department of Hawaiian Home Lands,2013-01-17,S,Re-Referred to HWN/WAM.,2014-01-16,https://legiscan.com/HI/text/SB168/id/928435
1163141,HI,HB588,Relating To Green Infrastructure.,2019-01-22,H,Conference Committee Meeting will reconvene on Friday 04-26-19 11:30AM in conference room 224.,2019-04-25,https://legiscan.com/HI/text/HB588/id/1985728
1066572,HI,HB2102,Relating To Nutrient Cycling.,2018-01-22,H,"Report adopted. referred to the committee(s) on FIN as amended in HD 2 with none voting aye with reservations; none voting no (0) and Representative(s) DeCoite, Ing, Nakamura, Onishi, Woodson excused (5).",2018-02-16,https://legiscan.com/HI/text/HB2102/id/1732786
705729,HI,HB1385,North Shore of Oahu; Beach Management Plan; University of Hawaii Sea Grant College Program; Appropriation ($),2015-01-29,H,"Referred to OMH/WAL, HED, FIN, referral sheet 6",2015-02-02,https://legiscan.com/HI/text/HB1385/id/1100249
806033,HI,HB1385,North Shore of Oahu; Beach Management Plan; University of Hawaii Sea Grant College Program; Appropriation ($),2015-01-29,H,Carried over to 2016 Regular Session.,2015-12-17,https://legiscan.com/HI/text/HB1385/id/1283569
188458,HI,SB2464,Food and Energy Security; Barrel Tax,2010-01-22,,"(S) Referred to WTL/ENE/EDT, WAM.",2010-01-25,https://legiscan.com/HI/text/SB2464/id/463458
1566632,HI,SB2193,Relating To Housing.,2022-01-21,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2022-02-17,https://legiscan.com/HI/text/SB2193/id/2520857
1574132,HI,HB2466,Relating To Taro.,2022-01-26,H,Received notice of passage on Final Reading in House (Hse. Com. No. 826).,2022-05-05,https://legiscan.com/HI/text/HB2466/id/2577766
1569455,HI,SB2725,Relating To Special Improvement Districts.,2022-01-21,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to JDC/WAM.",2022-02-17,https://legiscan.com/HI/text/SB2725/id/2519937
1566766,HI,HB1639,Relating To A Carbon Tax On Aviation Fuel.,2022-01-21,H,The committee(s) on EEP recommend(s) that the measure be deferred.,2022-02-08,https://legiscan.com/HI/text/HB1639/id/2496097
1317629,HI,HB2394,Relating To Composting.,2020-01-23,H,"Referred to EEP/WLH, CPC, FIN, referral sheet 5",2020-01-27,https://legiscan.com/HI/text/HB2394/id/2107576
188810,HI,SB2816,Food and Energy Security; Appropriation,2010-01-25,,"(S) Referred to WTL/ENE/EDT, WAM.",2010-01-27,https://legiscan.com/HI/text/SB2816/id/479175
473614,HI,HB1403,Short Form Bill; Climate Change,2013-01-24,H,"Referred to EEP, referral sheet 7",2013-01-28,https://legiscan.com/HI/text/HB1403/id/706969
585948,HI,HB1403,Short Form Bill; Climate Change,2013-01-24,H,Carried over to 2014 Regular Session.,2013-12-18,https://legiscan.com/HI/text/HB1403/id/920453
1417212,HI,SB264,Relating To Climate Change.,2021-01-22,S,"Referred to AEN, WAM.",2021-01-25,https://legiscan.com/HI/text/SB264/id/2252816
1538575,HI,SB264,Relating To Climate Change.,2021-01-22,S,The committee(s) on AEN deleted the measure from the public hearing scheduled on 02-09-22 1:00PM; Conference Room 224 &amp; Videoconference.,2022-02-07,https://legiscan.com/HI/text/SB264/id/2455715
1569558,HI,SB2845,Relating To Renewable Energy.,2022-01-21,S,"Referred to AEN/EET, JDC.",2022-01-24,https://legiscan.com/HI/text/SB2845/id/2496313
832250,HI,SB3074,Transportation; Clean Energy Initiative; State Planning Act; Fossil Fuels; Environment,2016-01-27,S,"Referred to TRE/EET, WAM.",2016-01-29,https://legiscan.com/HI/text/SB3074/id/1314751
1314323,HI,HB2029,Relating To Sustainability.,2020-01-21,H,The committee(s) on EEP/WLH recommend(s) that the measure be deferred.,2020-02-06,https://legiscan.com/HI/text/HB2029/id/2103715
1419732,HI,HB393,Relating To Ground Transportation.,2021-01-25,H,"Report adopted; referred to the committee(s) on FIN with Representative(s) Har, Matsumoto, Ward voting aye with reservations; Representative(s) McDermott, Okimoto voting no (2) and Representative(s) Gates excused (1).",2021-02-18,https://legiscan.com/HI/text/HB393/id/2277901
1540917,HI,HB393,Relating To Ground Transportation.,2021-01-25,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB393/id/2459993
188869,HI,SB2875,Food and Energy Security; Appropriation,2010-01-27,,"(S) Referred to WTL/ENE/EDT, WAM.",2010-01-28,https://legiscan.com/HI/text/SB2875/id/481969
458449,HI,SB168,Hawaiian Affairs; Public-Private Partnership; Department of Hawaiian Home Lands,2013-01-17,S,The committee(s) on THA deleted the measure from the public hearing scheduled on 02-25-13 2:45PM in conference room 224.,2013-02-21,https://legiscan.com/HI/text/SB168/id/753152
1569705,HI,SB2978,Relating To Carbon Sequestration Incentives.,2022-01-21,S,"Referred to AEN/EET, WAM.",2022-01-24,https://legiscan.com/HI/text/SB2978/id/2498241
1042308,HI,HB1570,Relating To The Environment.,2017-01-25,H,Received notice of discharge of conferees (Hse. Com. No. 689).,2018-04-27,https://legiscan.com/HI/text/HB1570/id/1773388
238913,HI,SB333,Hawaii Historic Preservation Special Fund; Uses,2011-01-21,,(S) Conference committee meeting to reconvene on 04-29-11 11:00AM in conference room 423.,2011-04-28,https://legiscan.com/HI/text/SB333/id/236520
1420466,HI,HB597,Relating To Real Property Transactions.,2021-01-25,H,"Referred to WAL, CPC, referral sheet 1",2021-01-27,https://legiscan.com/HI/text/HB597/id/2255966
1539740,HI,HB597,Relating To Real Property Transactions.,2021-01-25,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB597/id/2457543
1058887,HI,HB1715,Relating To Climate Change.,2018-01-17,H,The committee(s) on EEP recommend(s) that the measure be deferred.,2018-02-08,https://legiscan.com/HI/text/HB1715/id/1704203
1314878,HI,SB2579,Relating To Reforestation.,2020-01-17,S,"Referred to AEN/EET, WAM.",2020-01-23,https://legiscan.com/HI/text/SB2579/id/2104190
1316349,HI,HB2205,Relating To Reforestation.,2020-01-23,H,"Referred to EEP, FIN, referral sheet 5",2020-01-27,https://legiscan.com/HI/text/HB2205/id/2106148
1570517,HI,SB3057,Relating To Renewable Portfolio Standards.,2022-01-26,S,Passed Second Reading as amended in HD 1 and referred to the committee(s) on CPC with none voting aye with reservations; none voting no (0) and Representative(s) McDermott excused (1).,2022-03-22,https://legiscan.com/HI/text/SB3057/id/2553551
1424452,HI,HB1141,Relating To Zero-emission Vehicles.,2021-01-27,H,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on CPC with Representative(s) Okimoto, Tokioka, Ward voting aye with reservations; Representative(s) McDermott voting no (1) and none excused (0).",2021-02-09,https://legiscan.com/HI/text/HB1141/id/2280036
1539220,HI,HB1141,Relating To Zero-emission Vehicles.,2021-01-27,H,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/HB1141/id/2456724
1314129,HI,HB2007,Relating To Carbon Offsets.,2020-01-21,H,"Referred to TRN/EEP, FIN, referral sheet 4",2020-01-23,https://legiscan.com/HI/text/HB2007/id/2103517
1314546,HI,SB2632,Relating To Carbon Offsets.,2020-01-17,S,"Re-Referred to TRS/AEN, WAM.",2020-01-28,https://legiscan.com/HI/text/SB2632/id/2103871
931075,HI,SB1187,Relating To Clean Transportation.,2017-01-25,S,"Re-Referred to TRE, WAM.",2017-01-31,https://legiscan.com/HI/text/SB1187/id/1479048
1044056,HI,SB1187,Relating To Clean Transportation.,2017-01-25,S,Carried over to 2018 Regular Session.,2017-11-30,https://legiscan.com/HI/text/SB1187/id/1707529
1562419,HI,HB1521,Relating To Energy.,2022-01-19,H,The committee(s) on EEP recommend(s) that the measure be deferred.,2022-02-01,https://legiscan.com/HI/text/HB1521/id/2497612
1167639,HI,SB1241,Relating To Energy Data.,2019-01-24,S,"Act 092, 06/07/2019 (Gov. Msg. No. 1193).",2019-06-12,https://legiscan.com/HI/text/SB1241/id/2004090
366706,HI,SB333,Hawaii Historic Preservation Special Fund; Uses,2011-01-21,,(H) Received notice of all Senate conferees being discharged (Sen. Com. No. 747).,2012-04-13,https://legiscan.com/HI/text/SB333/id/535562
1069789,HI,HB2547,Relating To Sustainability.,2018-01-24,H,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2018-03-23,https://legiscan.com/HI/text/HB2547/id/1767875
1314473,HI,SB2486,Relating To Education Data.,2020-01-17,S,Enrolled to Governor.,2020-07-13,https://legiscan.com/HI/text/SB2486/id/2199242
931251,HI,HB1259,Relating To Clean Transportation.,2017-01-25,H,"Referred to TRN, EEP, FIN, referral sheet 6",2017-01-30,https://legiscan.com/HI/text/HB1259/id/1479228
1044139,HI,HB1259,Relating To Clean Transportation.,2017-01-25,H,Carried over to 2018 Regular Session.,2017-11-30,https://legiscan.com/HI/text/HB1259/id/1707730
1569612,HI,SB2814,Relating To A Coastal Zone Program.,2022-01-21,S,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2022-02-11,https://legiscan.com/HI/text/SB2814/id/2513151
1562572,HI,HB1522,Relating To Climate Mitigation.,2022-01-19,H,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on CPC with Representative(s) Clark voting aye with reservations; Representative(s) Kong, McDermott, Okimoto voting no (3) and Representative(s) LoPresti, Perruso excused (2).",2022-02-04,https://legiscan.com/HI/text/HB1522/id/2506220
1172315,HI,HB1328,Relating To Government Websites.,2019-01-24,H,"Passed Second Reading as amended in HD 1 and referred to the committee(s) on FIN with none voting aye with reservations; none voting no (0) and Representative(s) Aquino, DeCoite, Nakamura, Quinlan, Thielen excused (5).",2019-02-15,https://legiscan.com/HI/text/HB1328/id/1911918
1289930,HI,HB1328,Relating To Government Websites.,2019-01-24,H,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/HB1328/id/2076710
1066433,HI,SB2673,Relating To Sustainable Development Goals.,2018-01-19,S,"Referred to GVO, WAM.",2018-01-24,https://legiscan.com/HI/text/SB2673/id/1700936
921567,HI,HB121,Relating To Ocean Management.,2017-01-20,H,"Report adopted; Passed Second Reading, as amended (SD 1) and referred to WAM.",2017-03-24,https://legiscan.com/HI/text/HB121/id/1572037
1289399,HI,HB1242,Relating To Renewable Energy.,2019-01-24,H,The hearing on this measure has been cancelled until further notice.,2020-03-16,https://legiscan.com/HI/text/HB1242/id/2157206
1042153,HI,HB121,Relating To Ocean Management.,2017-01-20,H,Carried over to 2018 Regular Session.,2017-11-30,https://legiscan.com/HI/text/HB121/id/1700066
1419744,HI,SB524,Relating To Commuting.,2021-01-22,S,"Referred to LCA/TRS, WAM.",2021-01-27,https://legiscan.com/HI/text/SB524/id/2255317
1539650,HI,SB524,Relating To Commuting.,2021-01-22,S,Carried over to 2022 Regular Session.,2021-12-10,https://legiscan.com/HI/text/SB524/id/2457397
697230,HI,SB544,Public Lands; Commercial Leases; Legislative Reference Bureau; Study; Appropriation ($),2015-01-23,S,"Act 142, 06/25/2015 (Gov. Msg. No. 1242).",2015-06-29,https://legiscan.com/HI/text/SB544/id/1220892
1172924,HI,HB1578,Relating To Sea Level Rise.,2019-01-24,H,"Referred to WLH/EEP, CPC, FIN, referral sheet 6",2019-01-28,https://legiscan.com/HI/text/HB1578/id/1871945
1289199,HI,HB1578,Relating To Sea Level Rise.,2019-01-24,H,Carried over to 2020 Regular Session.,2019-12-01,https://legiscan.com/HI/text/HB1578/id/2075460
