roll_call_id,yea,nay,absent,nv,passed,chamber,desc,date,bill_id
536465,5,2,0,0,1,S,"Do pass, but re-refer to the Committee on Appropriations",2016-04-20,845119
549002,5,2,0,0,1,S,Do pass,2016-05-27,845119
550373,24,15,0,1,1,S,Senate 3rd Reading SB1000 Leyva,2016-06-01,845119
556756,6,3,0,0,1,A,Do pass and be re-referred to the Committee on Appropriations,2016-06-29,845119
559557,14,5,1,0,1,A,Do pass,2016-08-10,845119
561770,47,28,5,0,1,A,SB 1000 Leyva  Senate Third Reading  By MEDINA,2016-08-31,845119
561771,25,13,0,1,1,S,Unfinished Business (S upplemental File 3)SB1 000 Ley va Con,2016-08-31,845119
1011798,29,8,0,2,1,S,Senate 3rd Reading SB155,2021-02-22,1398276
1108239,28,9,3,0,1,S,Unfinished Business SB155 B. & F.R. (Skinner) Concurrence,2021-09-09,1398276
1108240,68,8,4,0,1,A,SB 155 B. & F. R. Senate Third Reading,2021-09-09,1398276
851535,12,0,0,2,1,A,Do pass and be re-referred to the Committee on [Appropriations],2019-04-24,1210739
866188,14,0,0,4,1,A,Do pass as amended,2019-05-16,1210739
874457,73,0,0,7,1,A,AB 740 Burke Third Reading Urgency,2019-05-29,1210739
888025,10,0,0,3,1,S,"Do pass, but first be re-referred to the Committee on [Energy, Utilities and Communications]",2019-06-26,1210739
893047,11,0,0,2,1,S,"Do pass, but first be re-referred to the Committee on [Appropriations]",2019-07-10,1210739
275060,9,0,0,0,1,S,"Do pass, but re-refer to the Committee on Appropriations",2013-05-01,514320
278851,5,0,0,2,1,S,Placed on Appropriations Suspense file,2013-05-13,514320
283404,7,0,0,0,1,S,Do pass as amended,2013-05-23,514320
285196,39,0,0,0,1,S,Senate 3rd Reading SB726 Lara,2013-05-29,514320
295835,9,0,0,0,1,A,Do pass and be re-referred to the Committee on Judiciary,2013-07-01,514320
297359,10,0,0,0,1,A,Do pass and be re-referred to the Committee on Appropriations,2013-08-13,514320
297883,17,0,0,0,1,A,"Do pass as amended, to Consent Calendar",2013-08-21,514320
298900,52,26,0,0,1,A,SB 726 Lara  Senate Third Reading  Amend By HERNANDEZ  Set #1,2013-09-06,514320
299202,5,3,1,0,1,A,Do pass and be re-referred to the Committee on Appropriations,2013-09-10,514320
299646,25,13,0,1,1,S,Unfinished Supp 2 SB726 Lara Concurrence,2013-09-12,514320
299647,53,24,1,0,1,A,SB 726 Lara  Senate Third Reading  By HERNANDEZ,2013-09-12,514320
672096,7,1,0,2,1,A,Be adopted. To third reading,2017-07-10,1018906
673983,57,14,0,8,1,A,AJR 20 GONZALEZ FLETCHER Assembly Third Reading,2017-08-21,1018906
674261,5,1,0,1,1,S,Be adopted. Ordered to third reading,2017-08-30,1018906
675197,27,10,0,3,1,S,Assembly 3rd Reading AJR20 Gonzalez Fletcher By Lara,2017-09-07,1018906
527808,10,0,1,0,1,A,"Be referred to Committee on Water, Parks and Wildlife",2016-04-04,853476
538537,12,0,3,0,1,A,"Do pass, to Consent Calendar",2016-04-26,853476
540900,76,0,4,0,1,A,AB 2651 GOMEZ  Consent Calendar Second Day  Regular Session,2016-05-02,853476
552151,6,0,0,1,1,S,"Do pass, but re-refer to the Committee on Appropriations",2016-06-08,853476
554433,7,0,0,0,1,S,Placed on Appropriations Suspense file,2016-06-20,853476
559712,5,0,0,2,1,S,Do pass,2016-08-11,853476
561041,32,6,0,1,1,S,Assembly 3rd Reading AB2651 Gomez By Hertzberg Urgency C,2016-08-24,853476
561630,74,2,4,0,1,A,AB 2651 GOMEZ  Concurrence- Urgency Added,2016-08-30,853476
739521,9,1,0,1,1,S,"Do pass, but first be re-referred to the Committee on [Governmental Organization]",2018-04-17,1086558
742907,11,1,0,0,1,S,"Do pass, but first be re-referred to the Committee on [Appropriations]",2018-04-24,1086558
755368,7,0,0,0,1,S,Placed on suspense file,2018-05-22,1086558
756363,4,2,0,1,1,S,Do pass as amended,2018-05-25,1086558
757609,34,2,0,3,1,S,Senate 3rd Reading SB1088 Dodd,2018-05-30,1086558
766087,8,2,0,5,1,A,Do pass and be re-referred to the Committee on [Governmental Organization],2018-06-20,1086558
769231,15,1,0,5,1,A,Do pass as amended and be re-referred to the Committee on [Appropriations],2018-06-28,1086558
619728,5,2,0,0,1,S,"Do pass, but first be re-referred to the Committee on [Natural Resources and Water]",2017-04-05,952813
631599,7,2,0,0,1,S,"Do pass as amended, but first amend, and re-refer to the Committee on [Appropriations]",2017-04-25,952813
644418,7,0,0,0,1,S,Placed on suspense file,2017-05-15,952813
432667,5,2,0,0,1,S,"Do pass, but re-refer to the Committee on Environmental Quality",2015-04-15,735529
441859,5,0,0,2,1,S,"Do pass as amended, and re-refer to the Committee on Appropriations",2015-04-29,735529
456634,23,16,0,1,1,S,Senate 3rd Reading SB379 Jackson,2015-06-03,735529
473900,8,0,1,0,1,A,Do pass as amended and be re-referred to the Committee on 	Appropriations,2015-07-01,735529
473901,12,5,0,0,1,A,Do pass,2015-08-19,735529
475309,55,25,0,0,1,A,SB 379 Jackson  Senate Third Reading  By GORDON,2015-08-31,735529
475486,25,15,0,0,1,S,Unfinished Business SB379 Jackson Concurrence,2015-09-01,735529
737485,5,0,0,2,1,S,"Do pass as amended, but first amend, and re-refer to the Committee on [Environmental Quality]",2018-04-11,1084760
740897,6,1,0,0,1,S,"Do pass, but first be re-referred to the Committee on [Appropriations]",2018-04-18,1084760
748720,30,6,0,3,1,S,Senate 3rd Reading SB1035 Jackson,2018-05-03,1084760
762918,6,2,0,1,1,A,Do pass and be re-referred to the Committee on [Appropriations],2018-06-13,1084760
768927,12,4,0,1,1,A,Do pass,2018-06-27,1084760
772831,56,23,0,1,1,A,SB 1035 Jackson Senate Third Reading By AGUIAR-CURRY,2018-08-27,1084760
773142,31,7,0,2,1,S,Unfinished Business SB1035 Jackson Concurrence,2018-08-28,1084760
1050840,4,2,0,1,1,S,"Do pass as amended, but first amend, and re-refer to the Committee on [Judiciary]",2021-04-12,1424587
1065206,8,2,0,1,1,S,"Do pass, but first be re-referred to the Committee on [Appropriations]",2021-04-27,1424587
1078737,7,0,0,0,1,S,Placed on suspense file,2021-05-17,1424587
1126326,5,2,0,0,1,S,Do pass,2022-01-20,1424587
1129003,23,7,10,0,1,S,Senate 3rd Reading SB260 Wiener et al,2022-01-26,1424587
890893,7,3,0,1,1,A,Be adopted. To third reading,2019-07-08,1199536
890894,50,15,0,14,1,A,AJR 7 Gloria Assembly Third Reading,2019-09-03,1199536
556897,44,29,7,0,1,A,AJR 43 WILLIAMS  Assembly Third Reading,2016-06-30,880903
559211,5,1,0,1,1,S,Be adopted,2016-08-10,880903
559907,7,0,2,0,1,A,From committee:  Be adopted.  To third reading,2016-06-27,880903
560676,23,15,0,1,1,S,Assembly 3rd Reading AJR43 Williams By Jackson,2016-08-23,880903
1016222,56,18,0,5,1,A,AB 155 BUDGET Assembly Third Reading By TING,2021-02-25,1398172
1108660,12,4,2,0,1,S,Do pass,2021-09-07,1398172
829148,8,0,0,3,1,A,Do pass and be re-referred to the Committee on [Appropriations],2019-03-25,1188467
865974,13,1,0,4,1,A,Do pass,2019-05-16,1188467
867030,13,1,0,4,1,A,Do pass as amended,2019-05-16,1188467
875550,63,0,0,17,1,A,AB 352 Eduardo Garcia Assembly Third Reading,2019-05-30,1188467
528111,7,0,0,4,1,S,"Do pass as amended, and re-refer to the Committee on Environmental 	Quality",2016-04-05,847965
536446,5,1,0,1,1,S,"Do pass as amended, and re-refer to the Committee on Appropriations",2016-04-20,847965
547620,7,0,0,0,1,S,Placed on Appropriations Suspense file,2016-05-23,847965
27152,5,2,0,0,1,S,Be adopted,2009-08-26,63274
27153,23,13,0,0,1,S,Senate 3rd Reading SJR17 Leno,2009-09-09,63274
27154,6,3,0,0,1,A,Be adopted,2010-04-12,63274
27155,46,21,0,0,1,A,SJR 17 Leno  Senate Third Reading  By MONNING,2010-04-22,63274
